"respondente_id","idade","faixa_idade","genero","cor_raca_etnia","pcd","uf_atual","regiao_atual","nivel_ensino","setor_atual","num_funcionarios","atua_como_gestor","cargo_atual","senioridade","faixa_salarial","faixa_salarial_valida","modalidade_atual","servico_cloud_preferido","ai_prioridade","ano_pesquisa"
"mb79gutoc9d41rxydw8mb79gu2pu1yr7","45","45-49","Masculino","Parda","Não","MS","Centro-oeste","Mestrado","Área da Saúde","de 1.001 a 3.000","0","Outras Engenharias (não inclui dev)","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% presencial","Google Cloud (GCP)",,"2025"
"io11roh74gv5x66pio135gc3ff0wp74a","28","25-29","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","de 101 a 500","0","Cientista de Dados/Data Scientist","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,,"2025"
"ww07b1bo0veawzipww07pkn81bjvt62c","28","25-29","Masculino","Branca","Não","PR","Sul","Mestrado","Finanças ou Bancos","de 1.001 a 3.000","0","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2025"
"8m7mmblo7wb6nsnz08o8m7mmb8n0iogf","45","45-49","Masculino","Amarela","Não","SP","Sudeste","Mestrado","Varejo","de 101 a 500","1",,,"Acima de R$ 40.001/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","2025"
"pk7hnr3pch8s8b122pk7hnru2y29mjo2","31","30-34","Masculino","Branca","Não","RJ","Sudeste","Mestrado","Outra Opção","Acima de 3.000","1",,,"de R$ 20.001/mês a R$ 25.000/mês","true","Modelo 100% remoto",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2025"
"tqpswa1m8hcgu5ywn29rtqpswaujfib4","28","25-29","Masculino","Branca","Não","RJ","Sudeste","Graduação/Bacharelado","Área da Saúde","de 101 a 500","0","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Azure (Microsoft)",,"2025"
"79e93ml0sggpsu1kpd379e9oc1tkc0cp","36","35-39","Masculino","Parda","Não","SP","Sudeste","Pós-graduação","Área de Consultoria","de 51 a 100","0","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"se3909e3so5z45eommse3soweipyqtwn","31","30-34","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","0","Analista de Dados/Data Analyst","Especialista/Staff+","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2025"
"n5lz8gt9mc92nzan5lz8sz2uytb20ck4","43","40-44","Masculino","Branca","Não","SP","Sudeste","Mestrado","Área da Saúde","de 11 a 50","0","Analytics Engineer","Sênior","de R$ 20.001/mês a R$ 25.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"53h8wk6h4gdzmncdcd53h8wkuf6t2xsc","21","17-21","Masculino","Parda","Não","PA","Norte","Estudante de Graduação","Área da Saúde","de 51 a 100","0","Cientista de Dados/Data Scientist","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo 100% presencial","Azure (Microsoft)",,"2025"
"monsdwvwr6utfemonpkb0kb0t90l032g","33","30-34","Masculino","Parda","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","Acima de 3.000","0","Analista de Dados/Data Analyst","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial",,,"2025"
"md94cy2vl5vj4q1md9wgjcks1fn9z0yp","37","35-39","Feminino","Branca","Não","PE","Nordeste","Mestrado","Telecomunicação","de 1.001 a 3.000","0","Analista de BI/BI Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"5rgj2n0fqdkrj5vh92g5rgj290he5wxd","35","35-39","Feminino","Parda","Não",,,"Mestrado",,,,,,,,,,,"2025"
"bqft4ftd8e4i16hebqft6778wlkwbng9","32","30-34","Feminino","Amarela","Não","PR","Sul","Mestrado","Outra Opção","Acima de 3.000","0","Analytics Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2025"
"vszzw8lj3wgvfmcb9rvszzwsxgxm3602","28","25-29","Masculino","Preta","Não","PE","Nordeste","Graduação/Bacharelado","Tecnologia/Fábrica de Software","de 11 a 50","0","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"ixai79jiaupla0h0lqixap6223lgula9","26","25-29","Masculino","Preta","Não","MG","Sudeste","Estudante de Graduação","Setor Imobiliário/ Construção Civil","de 101 a 500","0","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"prl1ajz2jvrztytc6przfzr2fb1svmgp","36","35-39","Masculino","Branca","Não","SC","Sul","Graduação/Bacharelado","Indústria","de 1.001 a 3.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"7yxy0q46z4ogqhtf7yxy0qy9f4wq0o3q","29","25-29","Masculino","Branca","Não","RJ","Sudeste","Pós-graduação","Finanças ou Bancos","de 11 a 50","0","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% presencial","Amazon Web Services (AWS)",,"2025"
"gahfzi2oeyi35v62v63gahf20o4mnjyl","33","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação",,,,,,,,,,,"2025"
"144sokkjd7w4rq14lwzzd0d8r57h62lw","46","45-49","Masculino","Branca","Sim","SP","Sudeste","Estudante de Graduação","Outra Opção","de 1 a 5","0","Outra Opção","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo 100% remoto",,,"2025"
"sjaq065jlhh0vn50sjabf8wzbpowxdvv","39","35-39","Feminino","Parda","Não",,,"Mestrado",,,,,,,,,,,"2025"
"2iwajyxz3hxyiujt7fy2iwajyuv246ay","36","35-39","Masculino","Branca","Não","DF","Centro-oeste","Pós-graduação","Educação","de 1.001 a 3.000","0","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"ird0bnmzladirdsl9q2rdlsn3b439obk","27","25-29","Masculino","Branca","Não",,,"Pós-graduação","Setor Alimentício","Acima de 3.000","1",,,"de R$ 30.001/mês a R$ 40.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2025"
"bfi26inpsrmixgwjpv6uxoozbfi26inp","32","30-34","Feminino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","Acima de 3.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2025"
"wc622c1zmgze0who642e747r4codnj76","28","25-29","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Área de Consultoria","de 1 a 5","0","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2025"
"h1495has0e19zh14bujdg8z4dww7l99b","44","40-44","Masculino","Branca","Não","MG","Sudeste","Mestrado","Finanças ou Bancos","Acima de 3.000","1",,,"de R$ 30.001/mês a R$ 40.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"2025"
"94di4zdikmmmgrxtkdx94ditiqycmks3","28","25-29","Feminino","Branca","Não","CE","Nordeste","Pós-graduação","Área da Saúde","de 501 a 1.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"e7biktj0qvhftl816cc0we7biktj0bhk","38","35-39","Feminino","Parda","Não","MG","Sudeste","Pós-graduação","Indústria","de 501 a 1.000","0","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2025"
"lzts8x0lvwcz8rh2m456lzts8xvqvmfx","32","30-34","Masculino","Parda","Não","SE","Nordeste","Mestrado","Marketing","de 11 a 50","1",,,"de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","2025"
"im0gql6klor6ft3ihiim0gqlhyryejlk","31","30-34","Feminino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Finanças ou Bancos","de 101 a 500","1",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2025"
"rgazqrqnnxxoqe0g0wjm5rgazhs9gfq2","26","25-29","Feminino","Branca","Não","RN","Nordeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2025"
"ydcuheuxyoe0f48apcd8ydcuhezsi09p","31","30-34","Feminino","Parda","Não","BA","Nordeste","Graduação/Bacharelado","Finanças ou Bancos","de 1.001 a 3.000","1",,,"de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% presencial",,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","2025"
"493j0y3tfei67c493j0mwmqlje8h7aqo","39","35-39","Masculino","Branca","Não","RS","Sul","Pós-graduação","Outra Opção","Acima de 3.000","0","Outra Opção","Júnior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"6n8qfegv0g5yb06n8qfe36gu1sbinz6e","31","30-34","Masculino","Parda","Não","MG","Sudeste","Pós-graduação","Área de Consultoria","Acima de 3.000","0","Analista de BI/BI Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"48foqesr9k6t8g3jfc48foqen2hs4c01","27","25-29","Masculino","Branca","Não","PR","Sul","Graduação/Bacharelado","Outra Opção","Acima de 3.000","0","Analista de Negócios/Business Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"e089pownt57olh3e089pbw9wy0oqmk7f","27","25-29","Feminino","Branca","Não","MG","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","Acima de 3.000","1",,,"de R$ 16.001/mês a R$ 20.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","2025"
"whmt55tkr8bwbh1bwhmt5a6z5hjchpcw","21","17-21","Feminino","Branca","Não","RS","Sul","Estudante de Graduação",,,,,,,,,,,"2025"
"hozj2nwx02ji8chozj2mtei7zwqhyk0s","36","35-39","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","de 501 a 1.000","1",,,"de R$ 12.001/mês a R$ 16.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","2025"
"5nq5kw9g3tyqg5f1qs5nq0pmfu25gsax","21","17-21","Masculino","Amarela","Não","CE","Nordeste","Estudante de Graduação","Tecnologia/Fábrica de Software","de 51 a 100","0","Outra Opção","Júnior","de R$ 2.001/mês a R$ 3.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,,"2025"
"lwbc9yorkr2w3okmlwbc9un9lpl3ftyz","32","30-34","Masculino","Preta","Não","RJ","Sudeste","Pós-graduação","Educação","Acima de 3.000","0","Analista de Dados/Data Analyst","Pleno","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não sei opinar / Não tenho preferência",,"2025"
"bzba1d3irne31yo6bzb2j8lu5lom8s52","25","25-29","Feminino","Branca","Não","RJ","Sudeste","Estudante de Graduação",,,,,,,,,,,"2025"
"faxzcfjoo3x0b85fsnph15dfaxzctsp0","31","30-34","Masculino","Branca","Sim","DF","Centro-oeste","Pós-graduação","Finanças ou Bancos","de 51 a 100","0","Analista de Dados/Data Analyst","Sênior","de R$ 30.001/mês a R$ 40.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"3h4bod7j3j2ap3h9in1x2kh5k4tyeocv","35","35-39","Feminino","Preta","Não","SP","Sudeste","Graduação/Bacharelado","Varejo","de 1.001 a 3.000","0","Outra Opção","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"lp8mlv1odvkrhmkdr11ulp8mlvly3s36","37","35-39","Feminino","Amarela","Não","SP","Sudeste","Mestrado","Educação","de 51 a 100","0","Professor/Pesquisador","Sênior","de R$ 4.001/mês a R$ 6.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Não sei opinar / Não tenho preferência",,"2025"
"jwbntftvl0cqrdnbjljwbntfafh91fnc","27","25-29","Masculino","Parda","Não","SC","Sul","Mestrado",,,,,,,,,,,"2025"
"488d6yd7l93g71p0ok488d6vt6vlfs4s","33","30-34","Masculino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Setor de Energia","de 101 a 500","0","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"j50hqkg7ya7ifz28j50fgluonq83er5f","21","17-21","Masculino","Branca","Não","SP","Sudeste","Estudante de Graduação","Outra Opção","Acima de 3.000","0","Outra Opção","Júnior","de R$ 1.001/mês a R$ 2.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"4p78389zpq1lub0hhww4p7838xbueomo","31","30-34","Masculino","Parda","Não","RS","Sul","Pós-graduação","Indústria","Acima de 3.000","0","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Especialista/Staff+","de R$ 20.001/mês a R$ 25.000/mês","true","Modelo 100% presencial",,,"2025"
"gc5mfei9ylqdl9aykbrgc5mfei96qxo3","30","30-34","Masculino","Parda","Não","DF","Centro-oeste","Graduação/Bacharelado","Indústria","de 1.001 a 3.000","0","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Acima de R$ 40.001/mês","true","Modelo 100% remoto",,,"2025"
"qakueymdaev0zswsqakuezfd7sfkcdqd","34","30-34","Masculino","Preta","Não","SP","Sudeste","Pós-graduação","Área de Consultoria","de 101 a 500","1",,,"Acima de R$ 40.001/mês","true","Modelo 100% remoto",,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","2025"
"nx5qldqhjmcvceiiz2nvpcnx5qlsn518","32","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Finanças ou Bancos","Acima de 3.000","0","Analista de Negócios/Business Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Amazon Web Services (AWS)",,"2025"
"6ltbr5z2pyoj8v0o6ltbj18a8a5r3rqz","39","35-39","Masculino","Branca","Não","SP","Sudeste","Mestrado","Setor de Energia","de 6 a 10","1",,,"de R$ 4.001/mês a R$ 6.000/mês","true","Modelo 100% presencial",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2025"
"5peu1ylcbsh79w5pevs6g654wxex40wr","29","25-29","Masculino","Branca","Não","RS","Sul","Pós-graduação","Educação","Acima de 3.000","0","Analista de Suporte/Analista Técnico","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% presencial","Não sei opinar / Não tenho preferência",,"2025"
"1er41dw1iisurnbbuxf81ere3389bjrj","45","45-49","Masculino","Branca","Não","MG","Sudeste","Pós-graduação","Tecnologia/Fábrica de Software","de 501 a 1.000","0","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Não sei opinar / Não tenho preferência",,"2025"
"yib7dr67lwgvgvd6x1oeksyib7dhdt4u","30","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Varejo","Acima de 3.000","0","Analytics Engineer","Sênior","de R$ 12.001/mês a R$ 16.000/mês","true","Modelo 100% remoto",,,"2025"
"dj3gpffnoe7ng8vebdj3gb5qpjeh4zdh","31","30-34","Masculino","Branca","Não","SP","Sudeste","Pós-graduação","Educação","de 501 a 1.000","0","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo 100% remoto","Google Cloud (GCP)",,"2025"
"uaw8wnqa1b9symuaw8rble5hxtqml4fc","28","25-29","Masculino","Branca","Não","SC","Sul","Graduação/Bacharelado","Outra Opção","de 501 a 1.000","0","Analista de BI/BI Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","true","Modelo 100% remoto","Amazon Web Services (AWS)",,"2025"
"fy3ed8cn5in7u1aa3nsq0efy3ed8cnww","25","25-29","Feminino","Branca","Não","SP","Sudeste","Graduação/Bacharelado","Setor Farmaceutico","de 1.001 a 3.000","0","Outra Opção","Júnior","de R$ 3.001/mês a R$ 4.000/mês","true","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"2025"
"jsvdyu9xjdfxvz93jg3jsvdyaacnjyrv","56","55+","Feminino","Branca","Não","RJ","Sudeste","Pós-graduação","Seguros ou Previdência","de 101 a 500","0","Analista de Negócios/Business Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial","Amazon Web Services (AWS)",,"2025"
"p20dwtuqoz7hl8vdp20dm92l9mqpv5vx","37","35-39","Masculino","Preta","Não","SP","Sudeste","Pós-graduação","Marketing","de 101 a 500","1",,,"de R$ 20.001/mês a R$ 25.000/mês","true","Modelo híbrido com dias fixos de trabalho presencial",,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","2025"
